instance,problem,problem size,max evaluations,batch size,noise length,hidden dim,prehead layers,num samples,learning rate,utility function,device,iterations,elapsed time in secs,best fitness,num trainable params
tai100_10_9.fsp,pfsp,100,10000000,32,64,1024,2,64,0.01,standarized_utility,cuda:0,4882,1609.1685643196106,330553.0,116792250
tai20_20_8.fsp,pfsp,20,400000,32,256,512,3,64,0.001,standarized_utility,cuda:0,195,20.562252283096313,33959.0,13245650
tai20_20_8.fsp,pfsp,20,400000,32,128,512,2,64,0.0001,standarized_utility,cuda:0,195,20.59967875480652,33782.0,6681810
N-be75eec_150,lop,150,22500000,32,256,1024,2,64,0.001,standarized_utility,cuda:0,10986,828.5335631370544,3328867.0,1466518
tai20_5_8.fsp,pfsp,20,400000,32,64,1024,2,64,0.0001,standarized_utility,cuda:0,195,17.30785822868347,14630.0,22538450
N-be75eec_150,lop,150,22500000,32,128,1024,3,64,0.01,standarized_utility,cuda:0,10986,1312.9512605667114,2786193.0,2385046
N-stabu1_250,lop,250,62500000,32,256,512,1,64,0.0001,standarized_utility,cuda:0,30517,7505.497888088226,7540299.0,259834
N-t59b11xx,lop,44,1936000,32,128,1024,2,64,0.0001,standarized_utility,cuda:0,945,34.16890835762024,208775.0,1226796
N-t75d11xx,lop,44,1936000,32,256,1024,3,64,0.01,standarized_utility,cuda:0,945,39.63360118865967,504364.0,2407468
N-be75eec,lop,50,2500000,32,128,128,2,64,0.001,standarized_utility,cuda:0,1220,50.31438136100769,234079.0,39474
tai20_20_8.fsp,pfsp,20,400000,32,128,128,2,64,0.001,standarized_utility,cuda:0,195,19.834572315216064,33987.0,687570
tai20_20_8.fsp,pfsp,20,400000,32,128,512,1,64,0.01,standarized_utility,cuda:0,195,18.53359365463257,34067.0,1428690
tai20_20_8.fsp,pfsp,20,400000,32,256,512,3,64,0.0001,standarized_utility,cuda:0,195,20.69292640686035,33773.0,13245650
N-t75d11xx,lop,44,1936000,32,128,512,3,64,0.0001,standarized_utility,cuda:0,945,43.2000629901886,571846.0,613932
tai50_10_9.fsp,pfsp,50,2500000,32,256,1024,2,64,0.0001,standarized_utility,cuda:0,1220,179.52662825584412,93928.0,66945275
N-t75d11xx,lop,44,1936000,32,128,1024,1,64,0.0001,standarized_utility,cuda:0,945,39.50818920135498,572424.0,177196
N-stabu70,lop,60,3600000,32,64,512,2,64,0.0001,standarized_utility,cuda:0,1757,52.32056164741516,359065.0,326716
tai50_10_9.fsp,pfsp,50,2500000,32,256,512,1,64,0.01,standarized_utility,cuda:0,1220,195.0660481452942,93816.0,7233275
N-be75eec,lop,50,2500000,32,64,1024,2,64,0.01,standarized_utility,cuda:0,1220,56.7800726890564,217823.0,1167410
N-t59b11xx,lop,44,1936000,32,256,512,3,64,0.001,standarized_utility,cuda:0,945,24.865243673324585,202815.0,679468
tai100_10_9.fsp,pfsp,100,10000000,32,64,1024,2,64,0.01,standarized_utility,cuda:0,4882,1762.9324505329132,327644.0,116792250
N-t59b11xx,lop,44,1936000,32,128,512,1,64,0.01,standarized_utility,cuda:0,945,23.61214256286621,209005.0,88620
tai20_20_8.fsp,pfsp,20,400000,32,64,512,2,64,0.001,standarized_utility,cuda:0,195,20.09334135055542,33858.0,6026450
N-t59b11xx,lop,44,1936000,32,128,512,3,64,0.001,standarized_utility,cuda:0,945,24.582508325576782,203385.0,613932
tai20_20_8.fsp,pfsp,20,400000,32,128,512,3,64,0.01,standarized_utility,cuda:0,195,19.531477451324463,35591.0,11934930
tai20_20_8.fsp,pfsp,20,400000,32,64,512,3,64,0.001,standarized_utility,cuda:0,195,13.149309873580933,34188.0,11279570
N-be75eec,lop,50,2500000,32,128,1024,2,64,0.0001,standarized_utility,cuda:0,1220,34.27613139152527,234236.0,1232946
tai20_5_8.fsp,pfsp,20,400000,32,256,1024,1,64,0.001,standarized_utility,cuda:0,195,10.869783639907837,14646.0,5478610
N-t75d11xx,lop,44,1936000,32,128,1024,2,64,0.001,standarized_utility,cuda:0,945,42.58566188812256,576448.0,1226796
tai100_10_9.fsp,pfsp,100,10000000,32,64,512,3,64,0.01,standarized_utility,cuda:0,4882,1018.3348996639252,327240.0,58449850
N-be75eec_150,lop,150,22500000,32,256,128,1,64,0.001,standarized_utility,cuda:0,10986,1287.0403969287872,3378610.0,52246
N-be75eec,lop,50,2500000,32,128,1024,1,64,0.0001,standarized_utility,cuda:0,1220,59.45946502685547,233615.0,183346
N-stabu1_250,lop,250,62500000,32,128,512,2,64,0.001,standarized_utility,cuda:0,30517,7442.728656768799,7528211.0,456954
tai100_10_9.fsp,pfsp,100,10000000,32,256,128,2,64,0.0001,standarized_utility,cuda:0,4882,1454.731142282486,305286.0,5592250
tai100_10_9.fsp,pfsp,100,10000000,32,64,128,2,64,0.001,standarized_utility,cuda:0,4882,859.6697521209717,307394.0,3134650
N-be75eec_150,lop,150,22500000,32,128,128,3,64,0.001,standarized_utility,cuda:0,10986,1442.425716161728,3282956.0,68886
tai20_20_8.fsp,pfsp,20,400000,32,128,512,3,64,0.01,standarized_utility,cuda:0,195,11.744648933410645,34400.0,11934930
N-stabu70,lop,60,3600000,32,128,128,3,64,0.001,standarized_utility,cuda:0,1757,101.04855036735535,357045.0,57276
tai20_20_8.fsp,pfsp,20,400000,32,128,1024,2,64,0.01,standarized_utility,cuda:0,195,17.237529277801514,34979.0,23849170
