id,date,problem,instance,iterations,model,pop size,trunc size,min,elapsed time in secs
93dd9503-bcb4-4b56-9e00-572303957cf3,2023-9-27 13:30,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.2,14484,100
93ee631c-24e9-45c9-9460-e70840e891ba,2023-9-27 15:49,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.5,315499,494
94290fda-960d-4179-b5fe-1739dc43fb3f,2023-9-27 15:46,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.5,1199412,342
94366c56-d1ce-48d1-9efb-1539999aac5b,2023-9-27 15:49,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.5,315243,497
943eb3ae-5402-47b2-b63b-4ca34412ecd6,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.2,33857,2
9487c09d-0842-45b7-8dfe-c777609bdce6,2023-9-28 16:14,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.3,33644,129
953341be-a955-43b1-a39a-92c6837b9464,2023-9-28 15:56,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.2,14515,73
953cbf46-4746-447a-b005-6ceb8510d355,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.2,94127,45
95686e88-03a1-41d1-893a-55c13f84ab18,2023-9-28 15:56,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.2,14344,64
95963ae0-a826-4b1e-b460-b2cbd46f20aa,2023-9-28 16:15,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.5,33644,136
959e5126-9ec9-42c0-9fe6-106ca90a57fb,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.3,15222,0
96aa9c54-9a54-4be6-907c-8a30f911390d,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.5,15195,0
96d6ca81-6998-4c7d-a276-4f4dbe3ed979,2023-9-27 16:26,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.2,1148728,2743
97b50b82-c7a9-474b-b7f3-57dc3c68f228,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.5,15090,0
984e31b9-7a9f-4450-824d-f4676856830e,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.5,33834,4
99341f13-341a-45ef-b474-aab3f8ca0a7f,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.3,92137,27
994617dc-6cfd-4f3b-a3f4-5d090085583e,2023-9-28 16:50,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.5,89828,2266
99c3dda4-7b0e-4738-bd38-4df3e1c4f28f,2023-9-27 13:30,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.3,92218,46
99fdfc7c-7156-4b48-a962-564645a633e1,2023-9-27 15:41,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.2,342587,38
9a6e962e-3261-4d94-a2bb-0a818a1032f6,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.2,35071,0
9aae43c8-127f-41ea-9f52-63de9ac6ea97,2023-9-27 15:41,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.2,344422,37
9b12b28f-f515-43fb-866a-1f560156680d,2023-9-27 15:47,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.2,1211359,390
9b2bcaba-e7c0-4292-9f45-56755fa9cf2a,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.5,14370,2
9b8f7959-f750-4b85-8e39-0d2b4e06751a,2023-9-28 17:36,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.2,90980,4997
9b90e031-fa25-4402-b4ea-af2bf812b8dc,2023-9-28 6:54,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.5,296669,54843
9ba973be-1a06-45af-a6b5-b217347172af,2023-9-29 3:15,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.5,297388,39719
9be852b0-83ff-4c07-8b79-da3d052b77b1,2023-9-29 0:16,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.3,296737,29006
9c5e3aea-8ed6-4723-82f7-4e92c6df42f7,2023-9-27 13:31,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.5,33644,143
9cdba514-058d-488a-9137-b6ea4b273673,2023-9-28 16:14,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.2,33644,129
9cef1fb3-14db-4910-9034-7efd32c47cef,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.3,92714,27
9d1e1ac1-436d-4e32-abd8-743066924b96,2023-9-28 16:13,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.3,338160,25
9d2221fb-66ae-4b3d-a24b-a0b02125051d,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.5,33832,4
9d545e47-7ba0-4b8f-91da-c321095c717a,2023-9-28 16:17,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.3,318213,280
9d88d65b-e815-4007-a403-fb91675a7be9,2023-9-28 16:47,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.5,90820,2094
9e62e349-f949-433d-be43-7d9004308a5c,2023-9-28 23:58,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.2,296997,27900
9ee19f92-54c6-418b-8c27-0f0e35769b9e,2023-9-27 16:46,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.2,1145158,3895
9f248a2d-642a-472d-a967-df0fbd0b6545,2023-9-27 13:29,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.5,98704,4
9f313ee9-b4e0-4801-9bb4-170da73dd9d3,2023-9-29 1:14,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.2,298125,32475
9f350de2-4d19-4736-806d-53e9d1a92b69,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.3,34912,0
9f495036-f379-438d-8ace-8ff1a0d307f7,2023-9-28 15:57,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.2,14515,110
9fd7668b-e022-4b0d-8802-9c0a81676a31,2023-9-27 16:43,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.5,1127766,3746
a01c78bc-efa1-4f5d-a805-4835dfc1cd81,2023-9-27 14:49,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.2,90752,4789
a04acc42-d3e2-4af3-bf44-3ab1958fca3a,2023-9-28 16:17,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.3,319131,280
a0f6485c-26e0-4e92-a677-89a0b3c3f130,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.2,34829,0
a10aeb2c-6923-419d-8860-7f6954f2a045,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.2,33776,2
a173274d-f2b5-4e9e-b9dc-3131f7b903a7,2023-9-27 15:41,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.3,341957,24
a190dfdf-7ac8-48d2-925f-ae887cf8d024,2023-9-28 17:5,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.3,1138742,3113
a1ac3c62-00ed-4fdd-a954-b3dc64f50323,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.3,33600,3
a1be5fae-3da7-4c94-bb1b-a6a72950d80f,2023-9-28 15:58,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.3,14487,137
a1bf788b-2391-4f77-8b2d-4f86177a5cf8,2023-9-29 10:21,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.3,1085295,65052
a29b7a3b-0aee-4b2f-8b0c-947e00cbb4ac,2023-9-28 16:21,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.2,1216074,387
a2be6a82-b7fd-4069-8045-58bf7f0be9dc,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.3,14435,2
a32e4d03-f493-4487-b256-94c59db82612,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.3,33834,4
a366196e-86fc-48b6-be79-d05a4fdc6546,2023-9-27 14:28,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.3,91118,3493
a39afac3-f063-473c-b0e3-3e4f873ff607,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.2,33834,3
a3aa658a-cd5c-4d1d-84ad-01b62bd5afca,2023-9-29 0:59,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.3,298085,31605
a3d79af5-9cc8-4bce-a480-4c2baf00c2ba,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.5,14901,0
a468d316-0bc0-4f44-b5e2-ecb95a8b84cb,2023-9-27 17:12,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.5,1122392,5483
a4b07fe3-7882-427b-ba0d-2d5e4654f890,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.5,34240,0
a4b14557-041c-4f1b-be50-d2e220da4c1b,2023-9-27 13:29,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.2,100219,2
a4e993b8-8c23-43d3-b449-a9fbf9e6ce5f,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.5,14515,1
a5a911b3-aaba-4021-a8fa-98ad5576cb5d,2023-9-27 13:31,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.5,14344,142
a6581116-c387-4471-b443-6b6bbfe6f7b4,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.2,14429,2
a6d1595d-252d-408d-ac15-4415a194d03d,2023-9-27 15:45,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.2,321395,265
a7aa5c79-8862-49a9-9bce-b8ae5857f3fc,2023-9-27 15:48,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.3,318423,460
a7b3121c-6ddc-4d70-8e75-d6a5f8d96515,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.3,34991,0
a7d2ada2-456a-4997-a4cd-4003ba48c3ea,2023-9-28 16:13,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.5,338139,43
a7e15102-ff02-4900-9d88-6a6c38cd566b,2023-9-27 13:29,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.5,98511,2
a902c6c2-4453-4e5a-b37c-3f5a3bafd850,2023-9-27 13:30,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.2,93452,26
a961f886-bbfb-4829-9f15-14255abe3148,2023-9-27 13:29,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.5,98717,2
a967a7f1-cdda-4b07-b8f7-f6e1c6ab47b4,2023-9-28 16:13,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.2,33644,65
a9b5fb44-0151-430c-b090-dbb0a58b6114,2023-9-27 15:48,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.3,317918,439
aa0eb3f8-31a2-4019-8804-206cff259348,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.5,33644,3
aa635268-fe17-4fbb-906f-587788ba1472,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.2,94197,26
ab35ad74-8422-4352-b4c0-aa6d908a5c6c,2023-9-28 15:57,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.5,14353,129
ab78415a-6c03-49bf-8415-63951be481ac,2023-9-28 22:4,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.2,297137,21058
abe5ec30-5b24-4b0b-8772-0f6d71d21fc4,2023-9-28 15:58,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.5,14353,167
ac148870-234a-4dcf-b8e4-296770a8574b,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.2,15491,0
ac28d09d-456b-4bd7-bb16-e5b3548aeecd,2023-9-27 13:56,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.2,89915,1568
ac3a58ed-e739-4573-bca9-df1726a75c64,2023-9-29 0:10,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.3,297666,28653
acbabae2-a012-4975-a9bb-f01d099fa279,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.5,14377,1
acd1e00b-fe05-4558-bfc6-b6da86894a69,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.5,34701,0
ad0771a9-638b-42be-92dc-5c6643bc49a4,2023-9-28 16:20,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.2,1221504,415
ad12e385-5efa-492c-bbbc-18af9f3a32dd,2023-9-28 15:58,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.3,14456,138
ad78f3e7-6f43-4517-9332-d4023ab9f897,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.5,33697,2
adb571f6-67bd-45da-bb53-3853cd335d93,2023-9-27 15:41,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.2,343118,22
add931f0-8196-4d8d-88bf-a9882a44c905,2023-9-28 15:56,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.5,14353,66
adf413ba-d2fa-4c81-927b-01963db2866d,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.5,34564,0
ae0eaf3d-5f53-43a0-ad38-69f7189b8623,2023-9-28 16:14,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.3,341513,39
ae197310-a65d-4636-9cf1-c4dc2d1728b4,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.2,15376,0
af7d9140-0e2b-4175-a354-6404aa6a7b51,2023-9-27 13:30,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.5,90724,26
afb42f2c-2280-4cf2-837c-1fd87120baf0,2023-9-27 13:31,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.3,33697,134
afbe1995-0d33-4c47-a8c7-8fcdcefd5f6e,2023-9-29 22:20,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.2,1087048,108330
b00e0464-9875-4614-8d08-04f8481a8e80,2023-9-28 17:46,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.5,1128837,5459
b01c2023-893f-495f-8244-651b55ebf1fa,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.5,33644,2
b0769479-a095-4dda-8b4b-b67e2fa6e5cb,2023-9-28 8:26,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.2,1085481,60336
b0a7d540-6410-4631-b9c8-65e9afaba151,2023-9-28 17:10,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.3,1138440,3099
b0c7907f-2e7b-4471-bafa-30d11df39eab,2023-9-27 15:46,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.5,314775,315
b1ce616a-3e2c-4f2c-aecc-2d8ed40061df,2023-9-28 15:57,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.2,14401,109
b2504889-870b-4a34-91da-5a0330230b9a,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.2,33728,2
b28670bc-5b1c-4f88-b170-0770eabe69cb,2023-9-28 16:22,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.2,1215502,252
b303bc11-5e33-429a-b9da-fa9fd151fec1,2023-9-28 15:56,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.3,14515,74
b3163a63-d7aa-49d8-a4fa-6cee27542440,2023-9-27 15:45,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.3,319343,279
b320aec1-6cd1-4712-9c6b-c40ccb999b21,2023-9-28 17:27,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.5,90729,4485
b33a0856-3ddd-4b49-9b58-0bd9e20b1048,2023-9-28 16:13,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.5,337185,47
b38983b2-2e30-438f-98f2-4e5f8e5803cb,2023-9-27 13:29,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.3,99581,4
b39bd09e-6651-403a-8888-1d4dd0436075,2023-9-27 13:31,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.2,33600,121
b44d7c20-01cf-4481-a08a-3eea425e8602,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.3,93529,48
b464e51d-39f3-4f71-a2b3-a6f187c21555,2023-9-28 16:13,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.2,343799,22
b50e9657-58ed-450a-a9b8-f8102d6f2029,2023-9-28 17:34,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.3,1137499,4746
b5510fdc-b3f6-43bb-b053-52bf0553f0c0,2023-9-28 16:18,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.2,1215873,252
b5797c92-f5f2-42e3-9a42-996ba16dd8fc,2023-9-27 13:29,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.2,100497,2
b59542ba-9ba1-4007-8e8a-a79e27368c59,2023-9-28 16:13,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.3,340621,40
b59f5959-69f6-44b9-ba26-bce2e63e5412,2023-9-27 13:30,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.2,93938,28
b5e6551b-43ce-4960-b051-4da15b5ff652,2023-9-28 16:19,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.5,1193229,348
b640c798-c6aa-4e46-ba97-622b02e47a26,2023-9-27 13:31,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.3,33644,136
b64147ef-b52e-4aed-819e-c6651b9121cb,2023-9-27 15:48,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.3,318688,444
b7455a53-e1e1-4295-926e-691497e7ff96,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.2,35272,0
b821e306-3610-4c86-9044-ab1fb0cd0e30,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.2,35258,0
b84c075b-e310-4561-84f1-1d63dc7f49fc,2023-9-29 1:4,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.5,296555,31877
b874b793-075f-43ac-84b7-fff987ba0370,2023-9-27 13:30,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.5,90576,26
b8d7d847-a7d1-47bb-b78b-e0ecdd188e70,2023-9-27 15:46,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.5,1192613,345
b9376684-0438-4b34-8212-78d6c2d46661,2023-9-29 9:22,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.2,1084428,61716
b96b199c-c2d2-4eac-9105-7921a4b233de,2023-9-28 15:58,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.3,14515,179
ba2b73e5-ff56-4365-98a5-01b604084f2b,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.2,15411,0
ba2eb5f1-fe1a-4e4e-9e6c-90dc3c72a367,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.2,35052,0
ba7d5aa9-b6c1-41cc-be21-ad8e9e500199,2023-9-28 11:3,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.5,1072847,69722
bad09ee2-4a92-4c46-82a9-dfc6169eb9d0,2023-9-28 17:28,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.2,1144842,4484
bb4cacba-9bf3-4ee2-a74c-bedf2f55230f,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.3,34625,0
bb7d87c0-f3af-4425-9e5b-5d1f2544aa9e,2023-9-28 16:30,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.5,1190572,559
bbcc2e6c-2085-4cf0-84ac-7b6eddcce7f3,2023-9-29 12:18,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.5,1067999,72282
bbdff290-f8e0-423c-9bdb-d0ac87364cf0,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.5,33697,3
bc05a48c-c663-4476-8557-3054c880d91e,2023-9-28 15:56,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.5,14515,74
bc1e6ba7-966b-4d9c-836b-4562c189a169,2023-9-27 13:29,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.2,100250,2
bc583cb9-1edd-441d-a58f-176e51de51be,2023-9-27 15:47,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.2,1213970,383
bc68ef8a-fa3e-43db-8f89-5816106f1718,2023-9-27 13:29,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.3,100278,2
bca5bdaf-d8c2-4cde-bd56-54eb91258a0b,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.5,33627,3
bcf3ce89-250c-4c6d-be01-d663afbb2164,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.2,34694,0
bd888915-33b2-42d0-909d-9389a3f3b613,2023-9-27 13:31,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.3,33644,137
bda9bfb9-16d5-4a18-a06e-1709291ff1f2,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.5,90764,50
bdd76796-3801-4a3f-aff3-44e6a2cdb80d,2023-9-27 15:48,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.5,314033,486
bde21608-9d8c-403f-adc6-9225c08236fe,2023-9-28 15:56,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.3,14515,72
be1e755f-c808-4e30-9d2f-6ac6b63d52b3,2023-9-27 13:32,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.3,14515,188
be2c3fba-8192-4a81-9835-8381a9830015,2023-9-27 15:41,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.5,337382,45
be5751c8-40a7-413f-85a6-e257af9dc515,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.5,14353,2
bea22728-40ee-4cdb-809e-cce8ff036adf,2023-9-29 12:12,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.5,1079027,71649
bec85722-b845-44e2-a212-d7a51cdd1620,2023-9-28 17:35,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.2,90030,4932
bed2c253-dc21-4b1b-a385-2c662583c2b1,2023-9-27 13:29,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.5,98610,4
bee6c7a7-c2a1-466e-a111-faebfeca7ec6,2023-9-28 16:15,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.5,33644,138
bef38cc3-e847-4dd2-99c2-95ec2057d9a7,2023-9-27 16:27,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.2,1149815,2791
bf035b06-a101-416e-8583-1b0343a8e9e9,2023-9-29 8:0,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.3,296711,56845
bf098546-cecf-4590-9d6e-ade095b892ea,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.2,35236,0
bf0cce33-8849-44c5-a762-56012eb1f038,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.3,14352,2
bf10ffce-7182-4a9b-987e-c1884996f462,2023-9-27 15:41,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.2,339967,22
bf5c8e55-f60c-4696-8138-aa15b9c62307,2023-9-28 16:14,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.5,33639,118
bf8740a1-e153-41fd-9e75-4f2cfc73713a,2023-9-28 17:0,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.2,1148790,2790
bfa6ad81-1a9f-4047-bb0b-bfeb2c34289d,2023-9-28 15:56,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.5,14515,75
bfe50db8-cce3-41ca-a9f4-44aaf721311f,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.3,35006,0
c01ca3d7-536a-4830-9da9-9a04763d1932,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.3,98996,4
c0535e85-dab7-49ad-b1b7-b30b7ca5278f,2023-9-28 16:18,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.5,313546,321
c08659dd-10ee-47d5-ac30-b03aaeb40d39,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.5,33814,3
c09da0ff-3741-4d0d-b6fb-590b6c69e3e2,2023-9-27 15:48,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.3,319067,456
c0a98c1e-1278-44f0-9535-a6da4e9a7f23,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.3,100082,4
c0b2cb3c-8d50-421e-97b1-f1a671fa63e0,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.3,15217,0
c16afe18-10ad-4fc5-a1cd-b18fc41d0dd7,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.3,91972,27
c172f94d-74b9-4dbe-b899-7611c8d9f5e5,2023-9-27 13:30,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.3,33644,82
c254affc-5cbb-4694-acb3-e5d84c528c5c,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.3,33834,4
c26242e0-34ad-49ec-8912-b087f8c09cc1,2023-9-27 15:45,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.3,1208246,284
c263127f-1e42-4d66-a290-86cd9a932fb7,2023-9-27 13:31,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.2,14492,108
c2a0bd86-f3f4-478b-92c6-fd5dcca5d5e3,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.5,34625,0
c2a338dc-a3ec-4f69-8acc-340d0cbb6c7d,2023-9-27 15:49,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.5,313875,509
c2d6ce7d-485e-4ac5-9a83-8f5c11e64a2a,2023-9-27 15:49,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.5,313216,517
c2f042f5-dbe2-4b8a-ab11-a55201a821ec,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.5,14363,1
c2f728ec-5fda-43e6-8f45-124c5673b242,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.5,33644,3
c31a0e6f-ef52-4b23-a6b3-aa43e43f968b,2023-9-27 15:41,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.5,336425,44
c320f47f-081d-468c-8258-efea49d0b06c,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.5,14348,2
c33efbd8-a6f0-425f-b935-0d97a8739971,2023-9-28 16:14,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.2,33644,121
c34eb7ba-b376-44aa-8be0-0a717e054382,2023-9-29 12:19,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.5,1072448,71851
c358be56-496a-4a4a-9691-8fac8c3e9c9e,2023-9-27 13:30,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.3,92760,25
c3e2a9bd-ecb2-4852-9bd9-d8de44c1245c,2023-9-28 8:38,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.2,296831,61079
c3ef75ac-2e96-44ed-bb5b-31f6bd5a2574,2023-9-27 15:41,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.5,337748,28
c40a3da5-3cca-4971-906c-03a06652dd83,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.5,90923,28
c43135fa-78b0-467e-a4b3-13a4ba1b6470,2023-9-27 13:29,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.2,100783,3
